1024        0.139820      0.011541
2048        0.448168      0.002196
3072        0.984965      0.000960
4096        1.788096      0.000985
5120        2.844934      0.000485
6144        4.138984      0.000334
7168        5.661621      0.000000
8192        7.417947      0.000589
9216        9.403589      0.000587
10240        11.625732      0.000475
11264        14.076410      0.000481
12288        16.761591      -nan
13312        19.673681      0.000743
14336        22.825710      0.000342
15360        26.202599      0.000298
16384        29.815346      0.000371
17408        33.653423      0.000464
18432        37.734264      -nan
19456        42.037472      0.000263
20480        46.578869      -nan
21504        51.344780      0.000680
22528        56.348316      0.000000
23552        61.576820      0.000440
24576        67.051071      -nan
25600        72.744164      -nan
26624        78.683128      0.000397
27648        84.840538      0.000260
28672        91.235222      0.000343
29696        97.862030      -nan
30720        104.738571      -nan
