1024        0.119893       0.047982
2048        0.395645       0.002672
3072        0.872023       0.000929
4096        1.579185       0.000618
5120        2.506891       0.000477
6144        3.643470       0.000000
7168        4.995638       0.000479
8192        6.543658       0.000844
9216        8.295212       0.000816
10240        10.256835       0.000000
11264        12.439117       0.000544
12288        14.813411       -nan
13312        17.388491       0.000449
14336        20.176264       0.000548
15360        23.189123       0.000584
16384        26.389223       -nan
17408        29.786980       0.000525
18432        33.401817       -nan
19456        37.246510       -nan
20480        41.270721       0.000268
21504        45.494640       0.000768
22528        49.929462       -nan
23552        54.606709       0.000496
24576        59.460693       0.000000
25600        64.507355       0.000593
26624        69.773788       0.000448
27648        75.283684       -nan
28672        80.956146       -nan
29696        86.844086       -nan
30720        92.939949       0.000336
