1024        0.213271       0.016237
2048        0.539369       0.005327
3072        1.056457       0.001988
4096        1.796580       0.001608
5120        2.722697       0.001318
6144        3.948175       0.000925
7168        5.449725       0.000507
8192        7.165874       0.000273
9216        9.067101       0.000528
10240        11.173031       0.000000
11264        13.495675       0.000289
12288        16.038433       0.000689
13312        18.799757       -nan
14336        21.785450       0.000878
15360        24.988350       0.000442
16384        28.415718       0.000615
17408        32.056839       0.000000
18432        35.929432       -nan
19456        40.016472       -nan
20480        44.325863       0.000788
21504        48.856030       0.000905
22528        53.608166       0.000714
23552        58.597504       0.000533
24576        63.787140       0.000490
25600        69.196472       0.000845
26624        74.844383       0.000660
27648        80.693230       -nan
28672        86.774597       -nan
29696        93.104607       0.000475
30720        99.650658       -nan
