1024        0.129384       0.006502
2048        0.457450       0.001729
3072        1.002637       0.000344
4096        1.766246       -nan
5120        2.772230       -nan
6144        4.162858       0.000664
7168        5.803334       0.000337
8192        7.628943       0.000362
9216        9.662202       -nan
10240        11.927296       0.000655
11264        14.425664       0.000469
12288        17.167709       0.000455
13312        20.140732       -nan
14336        23.359123       0.000579
15360        26.809515       0.000412
16384        30.502773       -nan
17408        34.425541       -nan
18432        38.600044       0.000701
19456        43.002911       0.000727
20480        47.647911       -nan
21504        52.523766       0.000000
22528        57.645992       -nan
23552        62.999969       -nan
24576        68.597580       -nan
25600        74.425911       -nan
26624        80.511589       0.000776
27648        86.822823       -nan
28672        93.378387       0.000748
29696        100.167862       0.000312
30720        107.211296       0.000922
