1024        0.470455       0.006661
2048        1.544598       0.001923
3072        3.322135       0.000720
4096        5.797251       0.000825
5120        8.985688       0.000687
6144        12.870811       -nan
7168        17.466898       -nan
8192        22.764616       0.000485
9216        28.772236       0.000000
10240        35.481678       0.000311
11264        42.901146       0.000364
12288        51.020527       0.000433
13312        59.850903       -nan
14336        69.383087       -nan
15360        79.628212       -nan
16384        90.582474       0.000771
17408        102.257103       -nan
18432        114.636681       -nan
19456        127.704353       -nan
20480        141.479553       0.000000
21504        155.958786       0.000000
22528        171.189545       -nan
23552        187.117859       -nan
24576        203.686951       0.000752
25600        221.118988       0.000632
26624        239.230667       0.000000
27648        257.843018       0.000343
28672        277.219421       0.000319
29696        297.566711       -nan
30720        319.585388       0.000000
