1024        0.227206       0.008930
2048        0.597286       0.003308
3072        1.191038       0.001614
4096        2.040302       0.001266
5120        3.093869       0.000706
6144        4.459026       0.000310
7168        6.101338       0.000000
8192        7.970487       0.000490
9216        10.058023       -nan
10240        12.385126       -nan
11264        14.962017       -nan
12288        17.776756       0.000622
13312        20.843111       0.000265
14336        24.148720       0.000324
15360        27.696245       -nan
16384        31.502094       -nan
17408        35.545876       0.000311
18432        39.837326       -nan
19456        44.359272       -nan
20480        49.138184       -nan
21504        54.157505       -nan
22528        59.437538       -nan
23552        64.941864       0.000681
24576        70.692726       0.000766
25600        76.704529       0.000499
26624        82.945839       0.000533
27648        89.434944       0.000428
28672        96.168358       0.000460
29696        103.149300       -nan
30720        110.388420       0.000566
