1024        0.177547       0.005522
2048        0.658347       0.001638
3072        1.460157       -nan
4096        2.582683       0.000802
5120        4.027640       0.000594
6144        5.798503       0.001117
7168        7.877402       0.000656
8192        10.290849       0.000710
9216        13.006269       -nan
10240        16.055845       0.000843
11264        19.421392       0.000943
12288        23.117300       0.000000
13312        27.120205       -nan
14336        31.447292       0.000657
15360        36.086819       -nan
16384        41.348881       0.000000
17408        47.495399       -nan
18432        54.334858       0.000288
19456        61.438408       -nan
20480        69.621033       0.000000
21504        77.601784       -nan
22528        86.568848       0.000625
23552        95.331047       0.000000
24576        105.165970       -nan
25600        115.060226       0.000000
26624        125.367828       -nan
27648        135.749069       -nan
28672        147.206787       -nan
29696        158.423813       -nan
30720        170.600983       -nan
